idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified,Ingredient,num_ingredientes,cluster,image_filename_x,image_path_x,image_filename_y,image_path_y,image_path
11989,Queen Charlotte,Ordinary Drink,Alcoholic,Collins glass,"Pour red wine and grenadine into a collins glass over ice cubes. Fill with lemon-lime soda, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/vqruyt1478963249.jpg,,2016-11-12 15:07:29,"['Red wine', 'Grenadine', 'Lemon-lime soda']",3,4.0,11989.jpg,cocktail_images/11989.jpg,11989.jpg,cocktail_images\11989.jpg,cocktail_images\11989.jpg
12071,Rum Cooler,Ordinary Drink,Alcoholic,Collins glass,Pour the rum and soda into a collins glass almost filled with ice cubes. Stir well and garnish with the lemon wedge.,https://www.thecocktaildb.com/images/media/drink/2hgwsb1504888674.jpg,,2017-09-08 17:37:54,"['Rum', 'Lemon-lime soda', 'Lemon']",3,4.0,12071.jpg,cocktail_images/12071.jpg,12071.jpg,cocktail_images\12071.jpg,cocktail_images\12071.jpg
14888,Zinger,Soft Drink,Alcoholic,Highball glass,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,https://www.thecocktaildb.com/images/media/drink/iixv4l1485620014.jpg,,2017-01-28 16:13:34,"['Peachtree schnapps', 'Surge']",2,4.0,14888.jpg,cocktail_images/14888.jpg,14888.jpg,cocktail_images\14888.jpg,cocktail_images\14888.jpg
16333,Adam Bomb,Punch / Party Drink,Alcoholic,Margarita/Coupette glass,"Add ice to blender (or to glass if prefer on the rocks) then fruit, and fruite juice depending on personal prefference then add the Rum, Vodka, Tequila, and triple sec. blend till smooth, rim glass with sugar or salt and pour mixture in. garnish with lemon or lime slice.",https://www.thecocktaildb.com/images/media/drink/tpxurs1454513016.jpg,,2016-02-03 15:23:36,"['Rum', 'Vodka', 'Tequila', 'Triple sec', 'Fruit', 'Ice', 'Salt', 'Fruit juice']",8,2.0,16333.jpg,cocktail_images/16333.jpg,16333.jpg,cocktail_images\16333.jpg,cocktail_images\16333.jpg
15853,B-52,Shot,Alcoholic,Shot glass,Layer ingredients into a shot glass. Serve with a stirrer.,https://www.thecocktaildb.com/images/media/drink/5a3vg61504372070.jpg,"IBA,NewEra",2017-09-02 18:07:51,"['Baileys irish cream', 'Grand Marnier', 'Kahlua']",3,4.0,15853.jpg,cocktail_images/15853.jpg,15853.jpg,cocktail_images\15853.jpg,cocktail_images\15853.jpg
12714,Kiwi Papaya Smoothie,Other / Unknown,Non alcoholic,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/jogv4w1487603571.jpg,,2017-02-20 15:12:51,"['Kiwi', 'Papaya']",2,4.0,12714.jpg,cocktail_images/12714.jpg,12714.jpg,cocktail_images\12714.jpg,cocktail_images\12714.jpg
11012,Alabama Slammer,Ordinary Drink,Alcoholic,Highball glass,"Pour all ingredients (except for lemon juice) over ice in a highball glass. Stir, add a dash of lemon juice, and serve.",https://www.thecocktaildb.com/images/media/drink/jntghf1606771886.jpg,Summer,2017-01-02 20:07:27,"['Southern Comfort', 'Amaretto', 'Sloe gin', 'Lemon juice']",4,4.0,11012.jpg,cocktail_images/11012.jpg,11012.jpg,cocktail_images\11012.jpg,cocktail_images\11012.jpg
13058,Wine Punch,Punch / Party Drink,Alcoholic,Collins Glass,Combine all of the ingredients and pour over a block of ice.,https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg,,2016-09-08 15:18:30,"['Red wine', 'Lemon', 'Orange juice', 'Orange', 'Pineapple juice']",5,4.0,13058.jpg,cocktail_images/13058.jpg,13058.jpg,cocktail_images\13058.jpg,cocktail_images\13058.jpg
16273,Shark Attack,Cocktail,Alcoholic,Pitcher,Mix lemonade and water according to instructions on back of can. If the instructions say to add 4 1/3 cans of water do so. Mix into pitcher. Add 1 1/2 cup of Vodka (Absolut). Mix well. Pour into glass of crushed ice. Excellent!,https://www.thecocktaildb.com/images/media/drink/uv96zr1504793256.jpg,,2017-09-07 15:07:37,"['Lemonade', 'Water', 'Vodka']",3,5.0,16273.jpg,cocktail_images/16273.jpg,16273.jpg,cocktail_images\16273.jpg,cocktail_images\16273.jpg
17201,Hemingway Special,Ordinary Drink,Alcoholic,Cocktail glass,Pour all ingredients into a shaker with ice. Shake.,https://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,"IBA,ContemporaryClassic",2017-09-02 17:31:28,"['Rum', 'Grapefruit Juice', 'Maraschino Liqueur', 'Lime Juice']",4,4.0,17201.jpg,cocktail_images/17201.jpg,17201.jpg,cocktail_images\17201.jpg,cocktail_images\17201.jpg
12322,Strawberry Margarita,Ordinary Drink,Alcoholic,Cocktail glass,"Rub rim of cocktail glass with lemon juice and dip rim in salt. Shake schnapps, tequila, triple sec, lemon juice, and strawberries with ice, strain into the salt-rimmed glass, and serve.",https://www.thecocktaildb.com/images/media/drink/tqyrpw1439905311.jpg,,2015-08-18 14:41:51,"['Strawberry schnapps', 'Tequila', 'Triple sec', 'Lemon juice', 'Strawberries', 'Salt']",6,4.0,12322.jpg,cocktail_images/12322.jpg,12322.jpg,cocktail_images\12322.jpg,cocktail_images\12322.jpg
12688,Just a Moonmint,Shake,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/znald61487604035.jpg,,2017-02-20 15:20:36,"['Milk', 'Chocolate syrup', 'Mint syrup']",3,4.0,12688.jpg,cocktail_images/12688.jpg,12688.jpg,cocktail_images\12688.jpg,cocktail_images\12688.jpg
178364,Vodka Tonic,Cocktail,Alcoholic,Highball glass,"Wash and cut 1 wedge and 1 slice of lime or lemon.
Fill a tumbler with fresh ice.
Pour the desired dose of vodka and top up with the tonic.
Squeeze the lime wedge into the glass and decorate with the slice.
That's all, very simple: it's just the recipe for happiness!",https://www.thecocktaildb.com/images/media/drink/9koz3f1643821062.jpg,,,"['Vodka', 'Tonic Water', 'Lemon Peel']",3,2.0,178364.jpg,cocktail_images/178364.jpg,178364.jpg,cocktail_images\178364.jpg,cocktail_images\178364.jpg
11024,Almond Joy,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/xutuqs1483388296.jpg,,2017-01-02 20:18:16,"['Amaretto', 'Creme de Cacao', 'Light cream']",3,4.0,11024.jpg,cocktail_images/11024.jpg,11024.jpg,cocktail_images\11024.jpg,cocktail_images\11024.jpg
16958,Apple Pie with A Crust,Other / Unknown,Alcoholic,Collins Glass,Just mix the two liquids and sprinkle in the cinnamon. Serve either cold or heated.,https://www.thecocktaildb.com/images/media/drink/qspqxt1472720078.jpg,,2016-09-01 09:54:38,"['Apple juice', 'Malibu rum', 'Cinnamon']",3,4.0,16958.jpg,cocktail_images/16958.jpg,16958.jpg,cocktail_images\16958.jpg,cocktail_images\16958.jpg
13190,Kool-Aid Shot,Shot,Alcoholic,Old-fashioned glass,Pour into a large glass with ice and stir. Add a little cranberry juice to taste.,https://www.thecocktaildb.com/images/media/drink/fegm621503564966.jpg,,2017-08-24 09:56:06,"['Vodka', 'Amaretto', 'Sloe gin', 'Triple sec', 'Cranberry juice']",5,2.0,13190.jpg,cocktail_images/13190.jpg,13190.jpg,cocktail_images\13190.jpg,cocktail_images\13190.jpg
17094,Alice in Wonderland,Ordinary Drink,Alcoholic,Collins Glass,Just mix the three ingredients one to one to one,https://www.thecocktaildb.com/images/media/drink/g12lj41493069391.jpg,,2017-04-24 22:29:51,"['Amaretto', 'Grand Marnier', 'Southern Comfort']",3,4.0,17094.jpg,cocktail_images/17094.jpg,17094.jpg,cocktail_images\17094.jpg,cocktail_images\17094.jpg
11027,Amaretto Rose,Ordinary Drink,Alcoholic,Collins glass,Pour amaretto and lime juice over ice in a collins glass. Fill with club soda and serve.,https://www.thecocktaildb.com/images/media/drink/3jm41q1493069578.jpg,,2017-04-24 22:32:59,"['Amaretto', 'Lime juice', 'Club soda']",3,4.0,11027.jpg,cocktail_images/11027.jpg,11027.jpg,cocktail_images\11027.jpg,cocktail_images\11027.jpg
17191,Planter's Punch,Punch / Party Drink,Alcoholic,Collins glass,"Pour all ingredients, except the bitters, into shaker filled with ice. Shake well. Pour into large glass, filled with ice. Add Angostura bitters, ""on top"". Garnish with cocktail cherry and pineapple.",https://www.thecocktaildb.com/images/media/drink/fdk8a31606854815.jpg,"IBA,Classic",2017-09-02 12:23:04,"['Dark rum', 'Orgeat syrup', 'Orange juice', 'Pineapple juice']",4,4.0,17191.jpg,cocktail_images/17191.jpg,17191.jpg,cocktail_images\17191.jpg,cocktail_images\17191.jpg
11470,Havana Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/59splc1504882899.jpg,,2017-09-08 16:01:40,"['Light rum', 'Pineapple juice', 'Lemon juice']",3,4.0,11470.jpg,cocktail_images/11470.jpg,11470.jpg,cocktail_images\11470.jpg,cocktail_images\11470.jpg
11046,Applecar,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/sbffau1504389764.jpg,,2017-09-02 23:02:44,"['Applejack', 'Triple sec', 'Lemon juice']",3,4.0,11046.jpg,cocktail_images/11046.jpg,11046.jpg,cocktail_images\11046.jpg,cocktail_images\11046.jpg
13861,Nutty Irishman,Shake,Alcoholic,Highball Glass,Serve over ice,https://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,,2015-09-03 03:40:14,"['Baileys irish cream', 'Frangelico', 'Milk']",3,4.0,13861.jpg,cocktail_images/13861.jpg,13861.jpg,cocktail_images\13861.jpg,cocktail_images\13861.jpg
14586,Orange Push-up,Ordinary Drink,Alcoholic,Hurricane glass,Combine liquors in a blender. Add a half scoop of ice and blend. Garnish with an orange and cherry flag. So good it will melt in your mouth!!!,https://www.thecocktaildb.com/images/media/drink/mgf0y91503565781.jpg,,2017-08-24 10:09:41,"['Spiced rum', 'Grenadine', 'Orange juice', 'Sour mix']",4,4.0,14586.jpg,cocktail_images/14586.jpg,14586.jpg,cocktail_images\14586.jpg,cocktail_images\14586.jpg
15184,San Francisco,Ordinary Drink,Alcoholic,Highball glass,"Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the ""creme"", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry.",https://www.thecocktaildb.com/images/media/drink/szmj2d1504889961.jpg,,2017-09-08 17:59:21,"['Vodka', 'Creme de Banane', 'Grenadine', 'Orange juice']",4,2.0,15184.jpg,cocktail_images/15184.jpg,15184.jpg,cocktail_images\15184.jpg,cocktail_images\15184.jpg
17195,Bellini,Ordinary Drink,Alcoholic,Champagne Flute,"Pour peach purée into chilled flute, add sparkling wine. Stir gently.",https://www.thecocktaildb.com/images/media/drink/eaag491504367543.jpg,"ContemporaryClassic,IBA",2017-09-02 16:52:23,"['Champagne', 'Peach schnapps']",2,4.0,17195.jpg,cocktail_images/17195.jpg,17195.jpg,cocktail_images\17195.jpg,cocktail_images\17195.jpg
13389,Snake Bite (UK),Beer,Alcoholic,Pint glass,Pour ingredients into a pint glass. Drink. Fall over.,https://www.thecocktaildb.com/images/media/drink/xuwpyu1441248734.jpg,,2015-09-03 03:52:14,"['Lager', 'Cider']",2,4.0,13389.jpg,cocktail_images/13389.jpg,13389.jpg,cocktail_images\13389.jpg,cocktail_images\13389.jpg
11602,Kentucky B And B,Ordinary Drink,Alcoholic,Brandy snifter,Pour the bourbon and Benedictine into a brandy snifter.,https://www.thecocktaildb.com/images/media/drink/sqxsxp1478820236.jpg,,2016-11-10 23:23:56,"['Bourbon', 'Benedictine']",2,4.0,11602.jpg,cocktail_images/11602.jpg,11602.jpg,cocktail_images\11602.jpg,cocktail_images\11602.jpg
178371,Old Cuban,Cocktail,Alcoholic,Cocktail glass,"Shake a handful of mint, 2oz white rum, 1oz of sugar syrup, 1oz lime juice and 2 dashes angostura bitters with ice. Double strain into a glass and top with 2oz of prosecco.",https://www.thecocktaildb.com/images/media/drink/eo8gfx1699022995.jpg,,,"['White Rum', 'Sugar Syrup', 'Lime Juice', 'Angostura Bitters', 'Prosecco']",5,4.0,178371.jpg,cocktail_images/178371.jpg,178371.jpg,cocktail_images\178371.jpg,cocktail_images\178371.jpg
16354,Arizona Antifreeze,Shot,Alcoholic,Shot glass,Pour all ingredients into shot glass and slam !!!!,https://www.thecocktaildb.com/images/media/drink/dbtylp1493067262.jpg,,2017-04-24 21:54:22,"['Vodka', 'Midori melon liqueur', 'Sweet and sour']",3,2.0,16354.jpg,cocktail_images/16354.jpg,16354.jpg,cocktail_images\16354.jpg,cocktail_images\16354.jpg
12672,Fruit Flip-Flop,Other / Unknown,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/nfdx6p1484430633.jpg,,2017-01-14 21:50:33,"['Yoghurt', 'Fruit juice']",2,4.0,12672.jpg,cocktail_images/12672.jpg,12672.jpg,cocktail_images\12672.jpg,cocktail_images\12672.jpg
17177,Dark Caipirinha,Cocktail,Alcoholic,Highball glass,"Muddle the sugar into the lime wedges in an old-fashioned glass.
Fill the glass with ice cubes.
Pour the cachaca into the glass.
Stir well.",https://www.thecocktaildb.com/images/media/drink/uwstrx1472406058.jpg,,2016-08-28 18:40:58,"['demerara Sugar', 'Lime', 'Cachaca']",3,4.0,17177.jpg,cocktail_images/17177.jpg,17177.jpg,cocktail_images\17177.jpg,cocktail_images\17177.jpg
12716,Mango Orange Smoothie,Other / Unknown,Non alcoholic,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/vdp2do1487603520.jpg,,2017-02-20 15:12:01,"['Mango', 'Orange']",2,4.0,12716.jpg,cocktail_images/12716.jpg,12716.jpg,cocktail_images\12716.jpg,cocktail_images\12716.jpg
17184,Between The Sheets,Ordinary Drink,Alcoholic,Cocktail glass,"Pour all ingredients into shaker with ice cubes, shake, strain into chilled cocktail glass.",https://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg,"IBA,Classic",2017-09-02 11:32:26,"['Brandy', 'Light rum', 'Triple sec', 'Lemon juice']",4,4.0,17184.jpg,cocktail_images/17184.jpg,17184.jpg,cocktail_images\17184.jpg,cocktail_images\17184.jpg
11368,Flying Dutchman,Ordinary Drink,Alcoholic,Old-fashioned glass,"In an old-fashioned glass almost filled with ice cubes, combine the gin and triple sec. Stir well.",https://www.thecocktaildb.com/images/media/drink/mwko4q1582482903.jpg,,2017-09-04 11:12:38,"['Gin', 'Triple sec']",2,1.0,11368.jpg,cocktail_images/11368.jpg,11368.jpg,cocktail_images\11368.jpg,cocktail_images\11368.jpg
11023,Almeria,Ordinary Drink,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/rwsyyu1483388181.jpg,,2017-01-02 20:16:21,"['Dark rum', 'Kahlua', 'Egg white']",3,4.0,11023.jpg,cocktail_images/11023.jpg,11023.jpg,cocktail_images\11023.jpg,cocktail_images\11023.jpg
11936,Pink Gin,Ordinary Drink,Alcoholic,White wine glass,"Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice.",https://www.thecocktaildb.com/images/media/drink/qyr51e1504888618.jpg,,2017-09-08 17:36:58,"['Bitters', 'Gin']",2,1.0,11936.jpg,cocktail_images/11936.jpg,11936.jpg,cocktail_images\11936.jpg,cocktail_images\11936.jpg
11462,Harvey Wallbanger,Ordinary Drink,Alcoholic,Collins glass,"Stir the vodka and orange juice with ice in the glass, then float the Galliano on top. Garnish and serve.",https://www.thecocktaildb.com/images/media/drink/7os4gs1606854357.jpg,"IBA,ContemporaryClassic",2017-09-02 17:28:45,"['Vodka', 'Galliano', 'Orange juice']",3,2.0,11462.jpg,cocktail_images/11462.jpg,11462.jpg,cocktail_images\11462.jpg,cocktail_images\11462.jpg
11029,Amaretto Tea,Ordinary Drink,Alcoholic,Pousse cafe glass,"Pour hot tea into a pousse-cafe glass, using a spoon in glass to prevent cracking. Add amaretto, but do not stir. Top with chilled whipped cream and serve.",https://www.thecocktaildb.com/images/media/drink/b7qzo21493070167.jpg,,2017-04-24 22:42:47,"['Tea', 'Amaretto', 'Whipped cream']",3,4.0,11029.jpg,cocktail_images/11029.jpg,11029.jpg,cocktail_images\11029.jpg,cocktail_images\11029.jpg
17826,The Jimmy Conway,Cocktail,Alcoholic,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,,2018-09-01 10:34:38,"['Irish Whiskey', 'Amaretto', 'Cranberry Juice']",3,4.0,17826.jpg,cocktail_images/17826.jpg,17826.jpg,cocktail_images\17826.jpg,cocktail_images\17826.jpg
12402,Tom Collins,Ordinary Drink,Alcoholic,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",https://www.thecocktaildb.com/images/media/drink/7cll921606854636.jpg,,2015-08-18 15:21:22,"['Gin', 'Lemon juice', 'Sugar', 'Club soda', 'Maraschino cherry', 'Orange']",6,3.0,12402.jpg,cocktail_images/12402.jpg,12402.jpg,cocktail_images\12402.jpg,cocktail_images\12402.jpg
12988,Mulled Wine,Punch / Party Drink,Alcoholic,Collins Glass,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,Christmas,2017-09-06 23:08:44,"['Water', 'Sugar', 'Cloves', 'Cinnamon', 'Lemon peel', 'Red wine', 'Brandy']",7,0.0,12988.jpg,cocktail_images/12988.jpg,12988.jpg,cocktail_images\12988.jpg,cocktail_images\12988.jpg
178321,Amaretto fizz,Cocktail,Alcoholic,Collins glass,"Mix Amaretto, orange juice and sparkling wine in a jug. Add a strip orange zest to each glass, if you like.",https://www.thecocktaildb.com/images/media/drink/92h3jz1582474310.jpg,Christmas,,"['Amaretto', 'Orange Juice', 'White Wine', 'Orange Peel']",4,4.0,178321.jpg,cocktail_images/178321.jpg,178321.jpg,cocktail_images\178321.jpg,cocktail_images\178321.jpg
11013,Alaska Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain contents into a cocktail glass. Drop in a twist of lemon and serve.",https://www.thecocktaildb.com/images/media/drink/wsyryt1483387720.jpg,"Beach,Chilli",2017-01-02 20:08:40,"['Orange bitters', 'Gin', 'Yellow Chartreuse', 'Lemon peel']",4,1.0,11013.jpg,cocktail_images/11013.jpg,11013.jpg,cocktail_images\11013.jpg,cocktail_images\11013.jpg
12704,Limeade,Other / Unknown,Non alcoholic,Highball glass,"In a large glass, put the lime juice and sugar, and stir well. Add cold seltzer water to fill. Put the lime peels in the glass. Drink. Repeat until limes or soda run out.",https://www.thecocktaildb.com/images/media/drink/5jdp5r1487603680.jpg,,2017-02-20 15:14:40,"['Lime', 'Sugar', 'Soda water', 'Lime peel']",4,3.0,12704.jpg,cocktail_images/12704.jpg,12704.jpg,cocktail_images\12704.jpg,cocktail_images\12704.jpg
13581,410 Gone,Ordinary Drink,Alcoholic,Collins Glass,Mix together and enjoy!,https://www.thecocktaildb.com/images/media/drink/xtuyqv1472669026.jpg,,2016-08-31 19:43:46,"['Peach Vodka', 'Coca-Cola']",2,4.0,13581.jpg,cocktail_images/13581.jpg,13581.jpg,cocktail_images\13581.jpg,cocktail_images\13581.jpg
11020,Algonquin,Ordinary Drink,Alcoholic,Cocktail glass,"Combine and shake all ingredients with ice, strain contents into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/uwryxx1483387873.jpg,,2017-01-02 20:11:13,"['Blended whiskey', 'Dry Vermouth', 'Pineapple juice']",3,4.0,11020.jpg,cocktail_images/11020.jpg,11020.jpg,cocktail_images\11020.jpg,cocktail_images\11020.jpg
14622,Arctic Fish,Punch / Party Drink,Alcoholic,Beer pilsner,"Fill glass with ice and fish, add vodka, grape soda and orange juice. DO NOT STIR!!!!! Serve well chilled.",https://www.thecocktaildb.com/images/media/drink/ttsvwy1472668781.jpg,,2016-08-31 19:39:41,"['Vodka', 'Grape soda', 'Orange juice', 'Ice', 'Candy']",5,2.0,14622.jpg,cocktail_images/14622.jpg,14622.jpg,cocktail_images\14622.jpg,cocktail_images\14622.jpg
13625,Screaming Orgasm,Ordinary Drink,Alcoholic,Cocktail glass,"Pour first vodka, then Bailey's, then Kahlua into a cocktail glass over crushed ice. Stir. Caution: use only high quality vodka. Cheap vodka can cause the Bailey's to curdle. Test your brand of vodka by mixing 1 Tsp each of vodka and Bailey's first.",https://www.thecocktaildb.com/images/media/drink/x894cs1504388670.jpg,,2017-09-02 22:44:30,"['Vodka', 'Baileys irish cream', 'Kahlua']",3,2.0,13625.jpg,cocktail_images/13625.jpg,13625.jpg,cocktail_images\13625.jpg,cocktail_images\13625.jpg
15521,Swedish Coffee,Coffee / Tea,Alcoholic,Coffee Mug,Pour the coffee in an ordinary coffee cup. Add the aquavit. Add sugar by taste. Stir and have a nice evening (morning),https://www.thecocktaildb.com/images/media/drink/ywtrvt1441246783.jpg,,2015-09-03 03:19:43,"['Coffee', 'Aquavit', 'Sugar']",3,3.0,15521.jpg,cocktail_images/15521.jpg,15521.jpg,cocktail_images\15521.jpg,cocktail_images\15521.jpg
12864,Apple Cider Punch,Punch / Party Drink,Optional alcohol,Collins Glass,"If you use the whole all spice and cloves, tie them in cheesecloth. Heat the mixture. Stir occasionally. If you want an alcoholic drink, rum would be nice.",https://www.thecocktaildb.com/images/media/drink/xrqxuv1454513218.jpg,,2016-02-03 15:26:58,"['Apple cider', 'Brown sugar', 'Lemonade', 'Orange juice', 'Cloves', 'Allspice', 'Nutmeg', 'Cinnamon']",8,4.0,12864.jpg,cocktail_images/12864.jpg,12864.jpg,cocktail_images\12864.jpg,cocktail_images\12864.jpg
11124,Boomerang,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry.",https://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,,2017-09-02 22:59:12,"['Gin', 'Dry Vermouth', 'Bitters', 'Maraschino liqueur', 'Maraschino cherry']",5,1.0,11124.jpg,cocktail_images/11124.jpg,11124.jpg,cocktail_images\11124.jpg,cocktail_images\11124.jpg
